0.0466944,-0.0217581,-0.0393233,0.0183234,-0.0393233,0.0183234,0.0127939,-0.00596157,-0.0393233,0.0183234
-0.0327684,0.0135064,-0.0276111,0.0113807,-0.0276111,0.0113807,0.0147483,-0.00607895,-0.0276111,0.0113807
-0.10935,0.0394046,-0.0112933,0.00406959,-0.0112933,0.00406959,0.0142291,-0.00512749,-0.0112933,0.00406959
-0.171528,0.0532056,0.00737751,-0.00228841,0.00737751,-0.00228841,0.0111389,-0.00345514,0.00737751,-0.00228841
-0.209811,0.0548457,0.0257238,-0.00672433,0.0257238,-0.00672433,0.00580058,-0.0015163,0.0257238,-0.00672433
-0.218252,0.0466538,0.0410483,-0.00877453,0.0410483,-0.00877453,-0.00107564,0.00022993,0.0410483,-0.00877453
-0.195401,0.0326373,0.0510504,-0.0085268,0.0510504,-0.0085268,-0.00849062,0.00141816,0.0510504,-0.0085268
-0.144552,0.0174897,0.0541848,-0.00655595,0.0541848,-0.00655595,-0.0153065,0.00185197,0.0541848,-0.00655595
-0.0732324,0.00552592,0.0499065,-0.00376581,0.0499065,-0.00376581,-0.0204255,0.00154125,0.0499065,-0.00376581
0.00797138,-0.000240987,0.0387609,-0.0011718,0.0387609,-0.0011718,-0.0229674,0.000694341,0.0387609,-0.0011718
0.0870662,0.00129477,0.0223062,0.000331717,0.0223062,0.000331717,-0.0224184,-0.000333385,0.0223062,0.000331717
0.152513,0.00915598,0.00287797,0.000172777,0.00287797,0.000172777,-0.0187235,-0.00112405,0.00287797,0.000172777
0.194991,0.0205604,-0.0167642,-0.00176767,-0.0167642,-0.00176767,-0.0123089,-0.00129788,-0.0167642,-0.00176767
0.208797,0.031588,-0.0338533,-0.00512151,-0.0338533,-0.00512151,-0.00402725,-0.000609265,-0.0338533,-0.00512151
0.192642,0.0380965,-0.0460279,-0.0091024,-0.0460279,-0.0091024,0.00496543,0.000981955,-0.0460279,-0.0091024
0.149748,0.0366985,-0.0516779,-0.0126646,-0.0516779,-0.0126646,0.0133829,0.00327973,-0.0516779,-0.0126646
0.0872378,0.0255987,-0.0501695,-0.0147215,-0.0501695,-0.0147215,0.0200044,0.00587001,-0.0501695,-0.0147215
0.0149217,0.00511967,-0.0419164,-0.0143816,-0.0419164,-0.0143816,0.0238613,0.00818687,-0.0419164,-0.0143816
-0.0562911,-0.0221972,-0.0282896,-0.0111554,-0.0282896,-0.0111554,0.0243865,0.00961631,-0.0282896,-0.0111554
-0.116108,-0.0519482,-0.0113844,-0.00509355,-0.0113844,-0.00509355,0.0215,0.00961941,-0.0113844,-0.00509355
-0.156407,-0.0786233,0.00631605,0.00317498,0.00631605,0.00317498,0.0156204,0.00785216,0.00631605,0.00317498
